-4.62539,50.73053,"Middle Crackington, Hallagather","+447590501641 "
-2.95312,54.19954,"Cartmel","Wells Farm"
-1.72041,53.00278,"Peak Gateway, Ashbourne","+441325344643 "
-0.35953,50.95302,"Dial Post, Honeybridge Park","+441403710923 "
-1.53064,50.81719,"Brockenhurst, Roundhill","+441313146505 "
-1.17865,50.70895,"Roebeck","+441983611475 Camping and Caravan"
0.32429,50.81368,"Westham, Fairfields Farm","+441323769250 Caravan & Camping Park"
-2.97159,58.98386,"Pickaquoy","+441856879900 "
-1.33835,52.1052,"Barnstones","+441295750289 "
-1.28601,54.56802,"Teesside Caravan Park",""
-4.87558,50.33685,"Coombe, Court Farm","+441726823684 "
-4.41165,50.41987,"Horningtops, Great Trethew Manor","+441503240663 "
-1.89475,53.03026,"Cauldon Low, Cross Inn Pk","+441538308338 "
-1.90184,53.00923,"Cotton, Star Caravan & Camping Pk","+441538702219 "
-0.77673,54.54034,"Hinderwell, Serenity Camping & Caravan Pk","+441947841122 Car access"
1.5888,52.79497,"Eccles, Sea Breeze","+441692670088 Car access"
-3.71054,55.69025,"Ravenstruther, Newhouse","+441555870228 http://www.newhousecaravanpark.co.uk"
-3.68687,55.4918,"Abington, Mount View","+441864502808 http://www.mountviewcaravanpark.co.uk"
-5.46405,50.13079,"Marazion, Wheal Rodney Holiday Park","+441736710202 Caravanning, Self-catering, B&B, Public Swimming Pool"
-3.29556,58.95266,"Stromness, Point of Ness",""
-0.63169,52.72176,"Greetham, Rutland Caravan & Camping Site","+441572813520 Car Access"
-4.06601,52.73298,"Barmouth, Hendre Mynach Touring Caravan & Camping","+441341280 "
-1.11494,53.17957,"Clipstone, Sherwood Forest Caravan Park","+441623823132 http://www.sherwoodforestholidaypark.co.uk/"
-4.08151,52.40869,"Aberystwth, Aberystwyth Holiday Village","+441970624211 Penparcau Rd"
-4.07887,52.7501,"Llanaber, Trawsdir","+441341280611 Access"
-2.04911,50.74062,"Lytchett Minster, South Lytchett Manor","+441202622577 Dorchester Rd"
-2.07991,50.73118,"Organford, Organford Manor","+441202625120 "
-4.01471,53.05034,"Llyn Gwynant, Llyn Gwynant Campsite","+441766890340 "
-1.30228,52.37041,"Long Lawford, Lodge Farm","+441788560193 Bilton Ln"
-3.45167,50.59405,"Dawlish, Leadstone Camping","+441626864411 Warren Rd"
-3.45739,50.59586,"Dawlish, Golden Sands Holiday Park","+441626863099 Week Ln"
-4.11454,50.57121,"Tavistock, Harford Bridge Holiday Park","+441822810349 "
-3.20537,50.69578,"Salcombe Regis, Salcombe Regis Campsite","+441395514303 "
-3.59816,50.32297,"Stoke Fleming, Leonards Cove Holiday Park","+441803770206 New Rd"
-4.18108,51.11155,"Braunton, Lobb Fields Caravan & Camping Park","+441271812090 West Meadow Rd"
-3.37785,50.64166,"Exmouth, St Johns Camping & Caravan Park","+441395263170 St Johns Rd"
-3.76155,50.46763,"Buckfastleigh, Beara Farm","+441364642234 Colston Rd"
-3.05214,50.71574,"Axmouth, Pound Hill","+44129732965 "
-3.78043,51.99388,"Llandovery, Erwlon Camping Park","+441550721021 Brecon Rd"
-4.11589,51.57772,"Penmaen, Three Cliffs Bay","+441792371218 N Hill Ln"
1.48976,52.22157,"Saxmundham, Carlton Park Camping & Caravan Site","+441728604413 "
1.62091,52.20359,"Cliff House Caravan Park","+441728830724 Sizewell Common, Leiston, Suffolk, IP16 4TU"
-4.05243,52.91308,"Talsarnau, Barcdy Caravan & Camping Park","+441766770736 "
-4.09303,52.77404,"Talybont, Islawrffordd Caravan & Camping Park","+441341247269 "
-3.59007,52.90168,"Bala, Pen Y Bont Touring","+441678520549 Llangynog Rd"
-4.11951,53.02056,"Caernafon, Beddgelert Forest Caravan & Camp Site","+441766890288 "
-4.3326,53.08559,"Caernafon, Dinlle Caravan & Camping Park","+441286830324 "
-3.86035,52.74641,"Dolgellau, Torrent Walk Campsite","+441341422269 "
-3.78629,53.1331,"Llanrwst, Bodnant Caravan & Camping Park","+441492640248 Nebo Rd"
-1.33836,52.23187,"Southam, Holt Farm Campsite","+441926812225 Welsh Rd E"
1.26961,52.92844,"East Runton, Manor Farm",""
-1.31058,52.24637,"Napton on the Hill, Dog Ln Fishery Campsite","+447957861733 "
-4.06652,51.21337,"Ilfracombe, Watermouth Cove Holiday Park","+441271862504 http://www.watermouthcoveholidays.co.uk"
-3.82371,51.02918,"South Molton, Riverside Caravan & Camping Park","+441769579269 Marsh Ln, www.exmoorriverside.co.uk"
-4.51657,50.99349,"Stoke Hartland, Stoke Barton Farm","+441237441238 http://www.westcountry-camping.co.uk"
-1.85382,50.82468,"St Leonards, Back of Beyond","+441202876968 234 Ringwood Rd, Adults only"
1.48071,52.1982,"Benhall, White Arch Touring Caravan Park","+441728604646 "
1.49133,52.19418,"Sternfield, Marsh Farm Caravan Site","+441728602168 "
1.46264,52.22885,"Carlton, Carlton Meres Country Park","+441728603344 Rendham Rd"
1.56483,52.22009,"Theberton, Cakes and Ale","+441728831655 Car Access"
